QuestionId,Title,Link,Tags,Content,Time,Votes,Answers,Views,Accepted,Detailed,Definitive
72792318,Firebase admin sdk throws X509 errors inside Kubernetes pod,https://stackoverflow.com/questions/72792318/firebase-admin-sdk-throws-x509-errors-inside-kubernetes-pod,"['firebase', 'go', 'kubernetes', 'sdk', 'x509certificate']","I am getting x509 error inside a kubernetes pod. Running it locally it works perfectly and when i deploy it to a server it throws x509 errors.
My theory is that maybe internal kubernetes DNS is ...",2022-06-28 19:44:11Z,1,0,90,False,False,False
72792050,cannot run a host binary inside alpine ubuntu container,https://stackoverflow.com/questions/72792050/cannot-run-a-host-binary-inside-alpine-ubuntu-container,"['containers', 'kubernetes-pod', 'alpine-linux', 'lustre']","Team: need assistance in getting some hints what could be reason.
am trying to run a binary lctl on an alpine container and unable to run the binary that I mounted from a host running ubuntu. the same ...",2022-06-28 19:17:37Z,0,1,232,False,False,False
72791944,How can I connect to a MiniKF k8s cluster?,https://stackoverflow.com/questions/72791944/how-can-i-connect-to-a-minikf-k8s-cluster,"['kubernetes', 'kubeflow']","I installed an arrikcto/minikuf in order to have a minikf locally, but I need to connect to its k8s cluster to do port forward over its S3, in order to do this, I copied the ./kube/config of the ...",2022-06-28 19:06:16Z,0,0,36,False,False,False
72791871,Argo Kubernetes has Pods?,https://stackoverflow.com/questions/72791871/argo-kubernetes-has-pods,"['kubernetes', 'minikube', 'argo']","I have a very basic question about Argo. Apologies if this is triggering.
From my understanding, Argo is an extension to the Kubernetes API via being a ""Resource"" i.e it is invoked by ""...",2022-06-28 19:00:43Z,0,2,276,False,False,False
72791649,Terraform Multiple Instances of kubernetes_job,https://stackoverflow.com/questions/72791649/terraform-multiple-instances-of-kubernetes-job,"['amazon-web-services', 'kubernetes', 'terraform', 'amazon-eks']","The routine is to Terraform a kubernetes_job resource.
The idea is run multiple instances of the Kubernetes job using the count function.
The expected behaviour is to create 3 jobs and run them in ...",2022-06-28 18:41:14Z,0,0,161,False,False,False
72790665,"Is it possible to extend ""kubectl create""?",https://stackoverflow.com/questions/72790665/is-it-possible-to-extend-kubectl-create,"['kubernetes', 'kubectl']","From ""Extending kubectl with plugins"":

It is currently not possible to create plugins that overwrite existing
kubectl commands. [...] Due to this limitation, it is also not
possible to use ...",2022-06-28 17:13:04Z,1,1,57,False,False,False
72789084,Kubernetes: cannot see network policies created with calico,https://stackoverflow.com/questions/72789084/kubernetes-cannot-see-network-policies-created-with-calico,['kubernetes'],"apiVersion: projectcalico.org/v3
kind: NetworkPolicy

apiVersion: networking.k8s.io/v1
kind: NetworkPolicy

By using kubectl get networkpolicy, I can see only the policies created by networking.k8s.io/...",2022-06-28 15:15:18Z,1,1,995,True,False,False
72789001,Kubernetes NetworkPolicy allow external traffic from and to internet but no Pod-to-Pod traffic,https://stackoverflow.com/questions/72789001/kubernetes-networkpolicy-allow-external-traffic-from-and-to-internet-but-no-pod,"['kubernetes', 'kubernetes-networkpolicy']","How can I define my networkpolicy so that both pods (test-server and test-server2) that are in the same namespace are reachable from outside the cluster but cannot reach each other?
$ kubectl get pods
...",2022-06-28 15:10:44Z,1,2,622,False,False,False
72788713,Can't access private ip from pod even after creating service and endpoint,https://stackoverflow.com/questions/72788713/cant-access-private-ip-from-pod-even-after-creating-service-and-endpoint,"['kubernetes', 'google-cloud-platform', 'google-kubernetes-engine']","Service manifest
kind: Service
apiVersion: v1
metadata:
 name: alloydb
spec:
 ports:
 - port: 5432
   targetPort: 5432
   protocol: TCP

Endpoint manifest
kind: Endpoints
apiVersion: v1
metadata:
 ...",2022-06-28 14:53:14Z,1,0,113,False,False,False
72788411,HTTP to HTTPS redirects on Kubernetes v1.22 running in GCP,https://stackoverflow.com/questions/72788411/http-to-https-redirects-on-kubernetes-v1-22-running-in-gcp,"['kubernetes', 'google-cloud-platform', 'terraform']","I have a GCP cluster that was running on v1.21 and I have upgraded it to v1.22. There were some deprecated API calls that I was doing and I have managed to get rid of most of them but one.
$ kubent
2:...",2022-06-28 14:34:18Z,2,0,212,False,False,False
72786241,Failed to scan [jar:file:/app.jar!/BOOT-INF/lib/spring-webmvc-5.2.5.RELEASE.jar!/] from classloader hierarchy,https://stackoverflow.com/questions/72786241/failed-to-scan-jarfile-app-jar-boot-inf-lib-spring-webmvc-5-2-5-release-jar,"['spring-boot', 'maven', 'kubernetes', 'jar']",Trying to deploy my web app through Kubernetes cluster and I receive this error that prevents my pod from running. It fails with a BackOff error. When I run 'kubectl logs pod xxx' to try and ...,2022-06-28 12:14:13Z,0,1,99,True,False,False
72785675,Airflow Worker - Warm Shutdown,https://stackoverflow.com/questions/72785675/airflow-worker-warm-shutdown,"['kubernetes', 'google-cloud-platform', 'airflow', 'google-cloud-composer', 'celery-task']","I have a managed airflow cluster using cloud composer-1.17.6-airflow-2.0.2. The cluster is fairly small (4 worker pods, 1 scheduler pod) and has auto-scaling enabled.
However, I am experiencing ...",2022-06-28 11:35:05Z,1,2,1k,True,False,False
72785499,Is it possible to push an image build with Kaniko to an Oracle container registry?,https://stackoverflow.com/questions/72785499/is-it-possible-to-push-an-image-build-with-kaniko-to-an-oracle-container-registr,"['docker', 'kubernetes', 'kaniko', 'container-registry']","My scenario: I have an image of a self-hosted Azure agent deployed on Kubernetes and I will need to build & push a docker image of a microservice using that agent.
For that, I recently began ...",2022-06-28 11:19:42Z,0,1,114,True,False,False
72785460,Spring Boot + Angular assets,https://stackoverflow.com/questions/72785460/spring-boot-angular-assets,"['angular', 'spring', 'spring-boot', 'kubernetes']","I have a project in Spring Boot which is using the in-built web-server and angular as a front-end. When the Angular application is started, it reads the configuration from env.json which lies in the ...",2022-06-28 11:16:17Z,0,0,167,False,False,False
72784392,Helm - Is it possible to add quotes to all items in a list on its template?,https://stackoverflow.com/questions/72784392/helm-is-it-possible-to-add-quotes-to-all-items-in-a-list-on-its-template,"['kubernetes', 'kubernetes-helm']","Let's say I'm creating a helm template in which I want the eventual deployments to be able to execute a command to their liking. For this example, I'll use use the touch command.
In my templates file, ...",2022-06-28 09:59:02Z,0,1,397,True,False,False
72784367,Helm - unable to build kubernetes objects from release manifest,https://stackoverflow.com/questions/72784367/helm-unable-to-build-kubernetes-objects-from-release-manifest,"['kubernetes', 'kubernetes-helm']","I am running the folwing commmand to install Helm chart.
helm install pt-sides-api --set env=dev,data_center_name=sl --set-string namespace=""10475"" -f values.yaml  --debug ./

But is is ...",2022-06-28 09:57:21Z,0,1,7k,False,False,False
72784328,Whitelisting Azure Kubernetes external IP in azure App Service,https://stackoverflow.com/questions/72784328/whitelisting-azure-kubernetes-external-ip-in-azure-app-service,"['azure', 'kubernetes', 'azure-aks', 'azure-appservice']","I have a ingress controller loadbalancer for kubernetes cluster which has an external IP
I have another app service which has network restrictions. I should be able to acess this App Service with the ...",2022-06-28 09:54:39Z,0,1,482,False,False,False
72783707,"Creating custom certs for kubeadm resolving in a ""dead"" cluster [closed]",https://stackoverflow.com/questions/72783707/creating-custom-certs-for-kubeadm-resolving-in-a-dead-cluster,"['bash', 'ssl', 'kubernetes', 'openssl']","What happened?
I created a manual script to create all the certs located in /etc/kubernetes/pki and /etc/kubernetes/pki/etcd on a running cluster on centos 7, as long as modifieng the conf files ...",2022-06-28 09:10:52Z,2,0,130,False,False,False
72782946,Is it possible to get pod metrics from prometheus without RBAC?,https://stackoverflow.com/questions/72782946/is-it-possible-to-get-pod-metrics-from-prometheus-without-rbac,"['kubernetes', 'prometheus', 'prometheus-alertmanager', 'prometheus-operator']","I have a Kubernetes namespace with limited privileges which excludes the creation of ClusterRole and ClusterRoleBinding.
I want to monitor the resource consumption and pod-related metrics on the ...",2022-06-28 08:13:52Z,1,1,352,True,False,False
72782856,Kubernetes pod fail/restart simulation,https://stackoverflow.com/questions/72782856/kubernetes-pod-fail-restart-simulation,['kubernetes'],We have a data visualization server hosted in Kubernetes pods. The dashboards in that data viz are displayed in the browser of different monitors/terminals for near-real time operational reporting. ...,2022-06-28 08:09:05Z,1,1,325,True,False,False
72782193,Getting IAM permission error in EKS creation using terraform,https://stackoverflow.com/questions/72782193/getting-iam-permission-error-in-eks-creation-using-terraform,"['amazon-web-services', 'kubernetes', 'amazon-iam', 'amazon-eks']",I am trying to create an IAM Policy for our EKS cluster creation. I need a policy that has minimal access for EKS cluster creation successfully. I created a policy and attached it with my IAM user and ...,2022-06-28 07:18:30Z,0,1,469,False,False,False
72781687,Minio Deployment in Kubernetes : Console getting redirected,https://stackoverflow.com/questions/72781687/minio-deployment-in-kubernetes-console-getting-redirected,"['kubernetes', 'minio']","I made a Minio deployment in my 2 Node Kubernetes cluster using YAML files.
I had used an NFS server for the corresponding persistent volume and pvc associated with the same.
Once the pod is running, ...",2022-06-28 06:31:56Z,0,2,465,False,False,False
72778625,Difference between container disk usage stats (df) and K8 PVC Capacity,https://stackoverflow.com/questions/72778625/difference-between-container-disk-usage-stats-df-and-k8-pvc-capacity,"['kubernetes', 'google-kubernetes-engine']","I would like to understand the difference between PVC capacity I assigned (5G) and the container available capacity reported against the mounted volume inside the container.

Have a GCE PD with 10G ...",2022-06-27 21:45:59Z,0,2,221,True,False,False
72777857,flux with linkerd and cert manager has issuer error,https://stackoverflow.com/questions/72777857/flux-with-linkerd-and-cert-manager-has-issuer-error,"['kubernetes', 'flux', 'helm3', 'cert-manager', 'linkerd']","I am installing linkerd helm verison with flux and cert mananger for tls rotation
cert manager holds default config so there isnt much to talk there
flux and linkerd with this config:
release.yaml
...",2022-06-27 20:17:39Z,2,1,764,False,False,False
72776678,"Post ""https://***.eks.amazonaws.com/api/v1/persistentvolumes"": dial tcp *****:443: i/o timeout",https://stackoverflow.com/questions/72776678/post-https-eks-amazonaws-com-api-v1-persistentvolumes-dial-tcp-44,"['kubernetes', 'terraform', 'persistent', 'persistent-volumes']","I'm getting this error when creating the persistent volume through terraform for EKS.
Created the EBS volume through terraform only.. It successfully created. But when try to create the Persistent ...",2022-06-27 18:14:09Z,1,0,51,False,False,False
72775892,"How do you deploy an application, in OpenShift, that listens on port 80 with a service that uses port 8080?",https://stackoverflow.com/questions/72775892/how-do-you-deploy-an-application-in-openshift-that-listens-on-port-80-with-a-s,"['docker', 'kubernetes', 'deployment', 'openshift', 'kubernetes-helm']","I am having a hard time understanding Kubernetes networking and would like someone to explain it a little simpler than the documentation does.
My test service is below and contains all that I ...",2022-06-27 17:06:28Z,0,1,750,True,False,False
72775833,Expose port on machine to kubernetes pod [duplicate],https://stackoverflow.com/questions/72775833/expose-port-on-machine-to-kubernetes-pod,"['docker', 'kubernetes', 'ssh', 'portforwarding', 'k3s']","UPDATE: Here is the solution.
The setup

k3s
Traefik
Following this tutorial https://blog.rousek.name/2017/01/21/expose-local-port-as-https-endpoint/

What I'm trying to achieve
Expose my local port ...",2022-06-27 17:01:58Z,0,0,39,False,False,False
72775308,Jenkins agent on Kubernetes - Error: HOME is not set,https://stackoverflow.com/questions/72775308/jenkins-agent-on-kubernetes-error-home-is-not-set,"['kubernetes', 'jenkins']",I have a kubernetes cluster set up that is running Jenkins.  I have a service that has ports 8080 and 50000 open (for jnlp).  I also have an ingress controller configured that uses letsencrypt to sign ...,2022-06-27 16:18:39Z,0,1,398,True,False,False
72775105,Ingress don't load the website assets (Css files and Javascript files),https://stackoverflow.com/questions/72775105/ingress-dont-load-the-website-assets-css-files-and-javascript-files,"['kubernetes', 'devops', 'kubernetes-ingress', 'nginx-ingress']","I have a kubeadm cluster and i am trying to deploy to static websites using ingress (after installing the metalLB and nginx-ingress controller )
After deploying the ingress, i find that the ingress ...",2022-06-27 16:02:18Z,1,1,1k,False,False,False
72774603,Quarkus error after compiling native with Jaeger Tracing,https://stackoverflow.com/questions/72774603/quarkus-error-after-compiling-native-with-jaeger-tracing,"['java', 'kubernetes', 'quarkus', 'graalvm', 'jaeger']","I am trying to compile an application in Quarkus Native and monitor it using Jaeger Traicing, however, I am encountering a problem that when compiling it is taking the wrong url and not the one I ...",2022-06-27 15:23:52Z,0,0,122,False,False,False
72774278,UDP packet does not gets distributed in rr fashion in IPVS mode in K8S,https://stackoverflow.com/questions/72774278/udp-packet-does-not-gets-distributed-in-rr-fashion-in-ipvs-mode-in-k8s,"['kubernetes', 'load-balancing', 'kubernetes-ingress', 'aws-application-load-balancer', 'ipvs']","I am running a kubernetes cluster with ipvs mode rr scheduler. I want to set the Udp time out of ipvsadm to zero, but the minimum value permissible for udptimeout is 1. (ipvsadm --set 900 180 1)
Can ...",2022-06-27 15:01:52Z,1,0,62,False,False,False
72775308,Jenkins agent on Kubernetes - Error: HOME is not set,https://stackoverflow.com/questions/72775308/jenkins-agent-on-kubernetes-error-home-is-not-set,"['kubernetes', 'jenkins']",I have a kubernetes cluster set up that is running Jenkins.  I have a service that has ports 8080 and 50000 open (for jnlp).  I also have an ingress controller configured that uses letsencrypt to sign ...,2022-06-27 16:18:39Z,0,1,398,True,False,False
72775105,Ingress don't load the website assets (Css files and Javascript files),https://stackoverflow.com/questions/72775105/ingress-dont-load-the-website-assets-css-files-and-javascript-files,"['kubernetes', 'devops', 'kubernetes-ingress', 'nginx-ingress']","I have a kubeadm cluster and i am trying to deploy to static websites using ingress (after installing the metalLB and nginx-ingress controller )
After deploying the ingress, i find that the ingress ...",2022-06-27 16:02:18Z,1,1,1k,False,False,False
72774603,Quarkus error after compiling native with Jaeger Tracing,https://stackoverflow.com/questions/72774603/quarkus-error-after-compiling-native-with-jaeger-tracing,"['java', 'kubernetes', 'quarkus', 'graalvm', 'jaeger']","I am trying to compile an application in Quarkus Native and monitor it using Jaeger Traicing, however, I am encountering a problem that when compiling it is taking the wrong url and not the one I ...",2022-06-27 15:23:52Z,0,0,122,False,False,False
72774278,UDP packet does not gets distributed in rr fashion in IPVS mode in K8S,https://stackoverflow.com/questions/72774278/udp-packet-does-not-gets-distributed-in-rr-fashion-in-ipvs-mode-in-k8s,"['kubernetes', 'load-balancing', 'kubernetes-ingress', 'aws-application-load-balancer', 'ipvs']","I am running a kubernetes cluster with ipvs mode rr scheduler. I want to set the Udp time out of ipvsadm to zero, but the minimum value permissible for udptimeout is 1. (ipvsadm --set 900 180 1)
Can ...",2022-06-27 15:01:52Z,1,0,62,False,False,False
72773003,Cache in gitlab ci while building docker images,https://stackoverflow.com/questions/72773003/cache-in-gitlab-ci-while-building-docker-images,"['docker', 'kubernetes', 'google-cloud-platform', 'gitlab-ci', 'google-cloud-build']","I am building CI/CD pipline with GitLab using GCP cloud build docker image but the build is taking longer time to complete
can anyone help me regarding this why build is taking longer time?
How we can ...",2022-06-27 13:33:24Z,1,0,80,False,False,False
72772798,Helm - Is it possible to add values into a list and then loop over them?,https://stackoverflow.com/questions/72772798/helm-is-it-possible-to-add-values-into-a-list-and-then-loop-over-them,"['templates', 'kubernetes', 'kubernetes-helm']","I would like to create a template file which could interact with lists as regular values. Basically, loop over them.
So in other words, imagine the following 2 files:
values1.yaml

jobs:
  single: ...",2022-06-27 13:18:16Z,0,1,3k,True,False,False
72772737,Kustomize: how to apply the same patch in multiple overlays without LoadRestrictionsNone,https://stackoverflow.com/questions/72772737/kustomize-how-to-apply-the-same-patch-in-multiple-overlays-without-loadrestrict,"['kubernetes', 'yaml', 'kustomize']","I have a kustomize layout something like this:
├──release
│  ├──VariantA
│  │  └──kustomization.yaml
│  │     cluster_a.yaml
|  └──VariantB
│     └──kustomization.yaml
│        cluster_b.yaml
└──test
 ...",2022-06-27 13:13:53Z,0,1,2k,False,False,False
72772668,Kubernetes deployment configuration yaml - Escaping Special Characters,https://stackoverflow.com/questions/72772668/kubernetes-deployment-configuration-yaml-escaping-special-characters,"['kubernetes', 'yaml']","I would like to set the Keycloak Admin Password in my Kubernetes deployment.yaml. To do so I have added this to my environment variables:
- name: KEYCLOAK_ADMIN_PASSWORD
  value: 'ExamplePassword123£'
...",2022-06-27 13:09:42Z,1,2,514,False,False,False
72771806,minikube connection reset when trying to open service url,https://stackoverflow.com/questions/72771806/minikube-connection-reset-when-trying-to-open-service-url,"['kubernetes', 'minikube']","What Happened?
I have a minikube service cluster, but when I try
$ minikube service <service_name>

I get a connection reset.

$ kubectl get svc

returns
NAME              TYPE        CLUSTER-IP ...",2022-06-27 12:05:39Z,1,0,616,False,False,False
72771673,Enable to reach endpoint 404 error code - Deployed application,https://stackoverflow.com/questions/72771673/enable-to-reach-endpoint-404-error-code-deployed-application,"['angular', 'kubernetes', 'kubernetes-ingress', 'quarkus', 'quarkus-rest-client']","I'm deploying my application in the cloud, inside a cluster on 03 pods:

one pod: backend - Quarkus
one pod: frontend - Angular
one pod: DB - Postgres

The backend has 03 endpoints:

One endpoint: ...",2022-06-27 11:55:35Z,1,2,425,True,False,False
72771534,How to stop kubelet service running in an RKE kubernetes worker node,https://stackoverflow.com/questions/72771534/how-to-stop-kubelet-service-running-in-an-rke-kubernetes-worker-node,['kubernetes'],"I need to simulate Node ""NotReady"" status for a node and tried to stop kubelet to achieve that. But am getting the below error. Looks like this is not the right command for my k8s ...",2022-06-27 11:44:21Z,0,2,233,True,False,False
72770564,AWS EKS Node Group IP Limit,https://stackoverflow.com/questions/72770564/aws-eks-node-group-ip-limit,"['amazon-web-services', 'kubernetes', 'kubectl', 'amazon-eks']","I'd like to launch many small pods that use very little resources in an EKS Kubernetes cluster. I have come across this issue that, given the T3.Small instance type, only 12 IPs can be allocated. ...",2022-06-27 10:27:34Z,0,0,272,False,False,False
72770212,How to pull variable environment into deployment.yml?,https://stackoverflow.com/questions/72770212/how-to-pull-variable-environment-into-deployment-yml,"['kubernetes', 'jenkins', 'yaml', 'kubernetes-helm']",I created a process from Jenkins that builds a dockerfile and then creates a chart for me through the helm. The problem is that the name of the image I'm pushing to the dockerhub then repository ...,2022-06-27 10:00:05Z,0,1,131,False,False,False
72769777,Kubernetes Statefulset problem with Cluster Autoscaler and Multi-AZ,https://stackoverflow.com/questions/72769777/kubernetes-statefulset-problem-with-cluster-autoscaler-and-multi-az,"['kubernetes', 'aws-auto-scaling', 'persistent-volume-claims', 'availability-zone']","I have a EKS cluster with cluster autoscaler setup, spanning across three availability zones. I have deployed a Redis Cluster using helm and it works fine. Basically it is a statefulset of 6 replicas ...",2022-06-27 09:26:39Z,2,0,219,False,False,False
72769632,how to start minikube after restart my host pc,https://stackoverflow.com/questions/72769632/how-to-start-minikube-after-restart-my-host-pc,"['kubernetes', 'minikube', 'podman', 'cri-o']","I install minikube on ubuntu 22.04 with podman and cri-o ,
the issue I have the pc will be late if I restart, and minikube will not work after restart my pc. this is my status after restart
$ minikube ...",2022-06-27 09:14:26Z,0,1,482,False,False,False
72769053,How does a release reference to other releases?,https://stackoverflow.com/questions/72769053/how-does-a-release-reference-to-other-releases,"['kubernetes', 'kubernetes-helm']","I have read the documentation of helm and know release = chart + config. Now I am trying to compose the deployment of a classic web application, containing the following components:

PostgreSQL
...",2022-06-27 08:24:29Z,0,1,42,True,False,False
72768432,NextJs error deploying on ingress nignx: Uncaught SyntaxError: Unexpected token '<',https://stackoverflow.com/questions/72768432/nextjs-error-deploying-on-ingress-nignx-uncaught-syntaxerror-unexpected-token,"['docker', 'kubernetes', 'next.js', 'microservices', 'kubernetes-ingress']","I am trying to deploy both nextJs and my microservice APIs with ingress-kubernetes. Trying to deploy nextJs on ingress, other services and API seem to work just fine, but my client gives an error of  ...",2022-06-27 07:31:07Z,1,0,333,False,False,False
72768132,Spring boot Cron Job not running on Kubernetes pod while running fine on local machine,https://stackoverflow.com/questions/72768132/spring-boot-cron-job-not-running-on-kubernetes-pod-while-running-fine-on-local-m,"['spring-boot', 'kubernetes', 'cron']","I have spring boot cron job like
@Scheduled(cron = ""* */10 * * * *"", zone = ""IST"")
@SchedulerLock(name = ""<cron_name>"", lockAtLeastFor = ""4H"", ...",2022-06-27 07:05:32Z,0,0,319,False,False,False
72767824,Infinispan distributed not syncing,https://stackoverflow.com/questions/72767824/infinispan-distributed-not-syncing,"['kubernetes', 'cluster-analysis', 'infinispan', 'infinispan-10']","I've configured a distributed cache and trying to write values. It works but data not syncing. When I decrement value, only one node works and the other one still have original value.
Here is my ...",2022-06-27 06:34:24Z,0,0,141,False,False,False
72767668,Istio Pods Not Coming Up,https://stackoverflow.com/questions/72767668/istio-pods-not-coming-up,"['kubernetes', 'istio', 'istio-gateway', 'istio-sidecar']","I have Installed Istio-1.8.3 via Rancher UI long back and Istio Pods and
Ingress Gateway Pods are Up and Running and My Application is getting served by Istio.
Now, Recently We have Upgraded the K8's ...",2022-06-27 06:17:25Z,0,2,607,False,False,False
72767619,Is there a different way to include .conf file in my pod?,https://stackoverflow.com/questions/72767619/is-there-a-different-way-to-include-conf-file-in-my-pod,"['docker', 'kubernetes', 'kubernetes-helm']","I'm making use of a conf file in my pod which is necessary for my application.
Right now I'm adding this conf file directly to my Docker image with
COPY ./example.conf  /etc/example.conf

This is the ...",2022-06-27 06:10:14Z,0,1,124,True,False,False
72765659,How to reduce CPU utilization at startup time of .Net 5 application?,https://stackoverflow.com/questions/72765659/how-to-reduce-cpu-utilization-at-startup-time-of-net-5-application,"['docker', 'kubernetes', '.net-core', 'containers', '.net-5']","I know that applications use high CPU when application starts, this is normal but there are really high differences between startup time usage and standart time usage.
My application runs with Docker ...",2022-06-26 22:54:07Z,0,1,484,False,False,False
72764394,accessing service form another pod Kubernetes,https://stackoverflow.com/questions/72764394/accessing-service-form-another-pod-kubernetes,"['nginx', 'kubernetes', 'azure-aks', 'kubernetes-service', 'kubernetes-networking']","I have two services running in my k8s.
I am trying to access my wallet service from my user service but my curl cmd just returns 504 gateway timeout.
here is my ingress
apiVersion: networking.k8s.io/...",2022-06-26 19:01:14Z,0,1,439,True,False,False
